description	bettype	bet_kumiban	betcnt	hitcnt	betamt	hitamt	incomeamt	hitrate	incomerate	daily_betamt	daily_hitamt	daily_incomeamt
0015	3F	246	66	12	6600	5190	-1410	0.18	0.79	11	9	-2
0015	3F	256	53	6	5300	2200	-3100	0.11	0.42	9	3	-6
0015	3T	123	9183	1120	918300	806310	-111990	0.12	0.88	1625	1427	-198
0015	3T	124	14882	1337	1488200	1106650	-381550	0.09	0.74	2633	1958	-675
0015	3T	125	5381	420	538100	468310	-69790	0.08	0.87	952	828	-124
0015	3T	126	5161	310	516100	462810	-53290	0.06	0.90	913	819	-94
0015	3T	132	77	3	7700	2390	-5310	0.04	0.31	13	4	-9
0015	3T	134	4973	476	497300	399320	-97980	0.10	0.80	880	706	-174
0015	3T	135	3303	259	330300	237000	-93300	0.08	0.72	584	419	-165
0015	3T	136	3435	214	343500	290030	-53470	0.06	0.84	607	513	-94
0015	3T	142	62	9	6200	7620	1420	0.15	1.23	10	13	3
0015	3T	143	125	7	12500	7690	-4810	0.06	0.62	22	13	-9
0015	3T	145	1269	78	126900	88300	-38600	0.06	0.70	224	156	-68
0015	3T	146	1250	58	125000	83890	-41110	0.05	0.67	221	148	-73
0015	3T	152	17	0	1700	0	-1700	0.00	0.00	3	0	-3
0015	3T	153	50	1	5000	660	-4340	0.02	0.13	8	1	-7
0015	3T	154	38	4	3800	4480	680	0.11	1.18	6	7	1
0015	3T	156	523	22	52300	49690	-2610	0.04	0.95	92	87	-5
0015	3T	162	5	0	500	0	-500	0.00	0.00	0	0	0
0015	3T	163	31	1	3100	2860	-240	0.03	0.92	5	5	0
0015	3T	164	42	2	4200	3050	-1150	0.05	0.73	7	5	-2
0015	3T	165	14	2	1400	2930	1530	0.14	2.09	2	5	3
0015	3T	213	1	0	100	0	-100	0.00	0.00	0	0	0
0015	3T	214	22	0	2200	0	-2200	0.00	0.00	3	0	-3
0015	3T	215	2	0	200	0	-200	0.00	0.00	0	0	0
0015	3T	216	40	1	4000	2990	-1010	0.03	0.75	7	5	-2
0015	3T	234	75	3	7500	4940	-2560	0.04	0.66	13	8	-5
0015	3T	235	62	3	6200	2780	-3420	0.05	0.45	10	4	-6
0015	3T	236	102	6	10200	9800	-400	0.06	0.96	18	17	-1
0015	3T	243	1	0	100	0	-100	0.00	0.00	0	0	0
0015	3T	245	33	2	3300	2210	-1090	0.06	0.67	5	3	-2
0015	3T	246	63	3	6300	2680	-3620	0.05	0.43	11	4	-7
0015	3T	253	3	0	300	0	-300	0.00	0.00	0	0	0
0015	3T	254	3	0	300	0	-300	0.00	0.00	0	0	0
0015	3T	256	51	1	5100	1450	-3650	0.02	0.28	9	2	-7
0015	3T	263	2	0	200	0	-200	0.00	0.00	0	0	0
0015	3T	264	3	0	300	0	-300	0.00	0.00	0	0	0
0015	3T	265	2	1	200	1980	1780	0.50	9.90	0	3	3
0012	2T	23	1456	109	145600	130860	-14740	0.07	0.90	257	231	-26
0012	2T	24	844	65	84400	62280	-22120	0.08	0.74	149	110	-39
0012	2T	25	639	48	63900	58920	-4980	0.08	0.92	113	104	-9
0012	2T	26	498	35	49800	40340	-9460	0.07	0.81	88	71	-17
0012	3F	123	11029	2319	1102900	906610	-196290	0.21	0.82	1952	1604	-348
0012	3F	124	8656	1589	865600	694310	-171290	0.18	0.80	1532	1228	-304
0012	3F	125	5069	658	506900	401420	-105480	0.13	0.79	897	710	-187
0012	3F	126	3966	432	396600	363960	-32640	0.11	0.92	701	644	-57
0012	3F	134	5838	928	583800	519850	-63950	0.16	0.89	1033	920	-113
0012	3F	135	3423	387	342300	240060	-102240	0.11	0.70	605	424	-181
0012	3F	136	2583	280	258300	230900	-27400	0.11	0.89	457	408	-49
0012	3F	145	2208	227	220800	175120	-45680	0.10	0.79	390	309	-81
0012	3F	146	1549	115	154900	99940	-54960	0.07	0.65	274	176	-98
0012	3F	156	816	65	81600	74040	-7560	0.08	0.91	144	131	-13
0012	3F	234	485	50	48500	37630	-10870	0.10	0.78	85	66	-19
0012	3F	235	400	50	40000	45030	5030	0.13	1.13	70	79	9
0012	3F	236	365	31	36500	19500	-17000	0.08	0.53	64	34	-30
0012	3F	245	239	24	23900	22870	-1030	0.10	0.96	42	40	-2
0012	3F	246	206	11	20600	15400	-5200	0.05	0.75	36	27	-9
0012	3F	256	193	16	19300	24640	5340	0.08	1.28	34	43	9
0012	3T	123	6626	659	662600	591370	-71230	0.10	0.89	1172	1046	-126
0012	3T	124	5734	494	573400	507380	-66020	0.09	0.88	1014	898	-116
0012	3T	125	3743	220	374300	314470	-59830	0.06	0.84	662	556	-106
0012	3T	126	3037	139	303700	277170	-26530	0.05	0.91	537	490	-47
0012	3T	132	3661	271	366100	342290	-23810	0.07	0.93	647	605	-42
0012	3T	134	3668	258	366800	353800	-13000	0.07	0.96	649	626	-23
0012	3T	135	2626	133	262600	172390	-90210	0.05	0.66	464	305	-159
0012	3T	136	2117	116	211700	213560	1860	0.05	1.01	374	377	3
0012	3T	142	2297	140	229700	182650	-47050	0.06	0.80	406	323	-83
0012	3T	143	2170	116	217000	179100	-37900	0.05	0.83	384	316	-68
0012	3T	145	1580	56	158000	100220	-57780	0.04	0.63	279	177	-102
0012	3T	146	1221	43	122100	88810	-33290	0.04	0.73	216	157	-59
0012	3T	152	870	29	87000	75970	-11030	0.03	0.87	153	134	-19
0012	3T	153	797	21	79700	42480	-37220	0.03	0.53	141	75	-66
0012	3T	154	628	18	62800	63010	210	0.03	1.00	111	111	0
0012	3T	156	564	21	56400	77590	21190	0.04	1.38	99	137	38
0012	3T	162	441	15	44100	33360	-10740	0.03	0.76	78	59	-19
0012	3T	163	466	15	46600	37800	-8800	0.03	0.81	82	66	-16
0012	3T	164	328	8	32800	20350	-12450	0.02	0.62	58	36	-22
0012	3T	165	252	4	25200	13720	-11480	0.02	0.54	44	24	-20
0012	3T	213	547	34	54700	71710	17010	0.06	1.31	96	126	30
0012	3T	214	515	27	51500	72960	21460	0.05	1.42	91	129	38
0012	3T	215	367	22	36700	69040	32340	0.06	1.88	64	122	58
0012	3T	216	414	17	41400	35360	-6040	0.04	0.85	73	62	-11
0012	3T	231	195	1	19500	2230	-17270	0.01	0.11	34	3	-31
0012	3T	234	313	9	31300	28670	-2630	0.03	0.92	55	50	-5
0012	3T	235	269	5	26900	18740	-8160	0.02	0.70	47	33	-14
0012	3T	236	257	7	25700	12600	-13100	0.03	0.49	45	22	-23
0012	3T	241	110	3	11000	4460	-6540	0.03	0.41	19	7	-12
0012	3T	243	172	2	17200	2020	-15180	0.01	0.12	30	3	-27
0012	3T	245	125	2	12500	2200	-10300	0.02	0.18	22	3	-19
0012	3T	246	137	1	13700	9550	-4150	0.01	0.70	24	16	-8
0012	3T	251	89	2	8900	9200	300	0.02	1.03	15	16	1
0012	3T	253	131	4	13100	12850	-250	0.03	0.98	23	22	-1
0012	3T	254	114	2	11400	11740	340	0.02	1.03	20	20	0
0012	3T	256	111	0	11100	0	-11100	0.00	0.00	19	0	-19
0012	3T	261	74	1	7400	13600	6200	0.01	1.84	13	24	11
0012	3T	263	108	4	10800	8520	-2280	0.04	0.79	19	15	-4
0012	3T	264	69	2	6900	2870	-4030	0.03	0.42	12	5	-7
0012	3T	265	82	2	8200	7340	-860	0.02	0.90	14	12	-2
0052	1T	1	52004	31867	5200400	4773790	-426610	0.61	0.92	9204	8449	-755
0052	1T	2	9975	2990	997500	887140	-110360	0.30	0.89	1765	1570	-195
0052	2F	12	17861	5630	1786100	1527530	-258570	0.32	0.86	3161	2703	-458
0052	2F	13	10794	2814	1079400	891650	-187750	0.26	0.83	1910	1578	-332
0052	2F	14	8312	1706	831200	654870	-176330	0.21	0.79	1471	1159	-312
0052	2F	15	4836	694	483600	400400	-83200	0.14	0.83	855	708	-147
0052	2F	16	2970	346	297000	246210	-50790	0.12	0.83	525	435	-90
0052	2F	23	1836	235	183600	131480	-52120	0.13	0.72	324	232	-92
0052	2F	24	1332	134	133200	87100	-46100	0.10	0.65	235	154	-81
0052	2F	25	985	87	98500	57880	-40620	0.09	0.59	174	102	-72
0020	1T	1	63536	37452	6353600	5863780	-489820	0.59	0.92	11245	10378	-867
0020	1T	2	6664	2570	666400	604290	-62110	0.39	0.91	1179	1069	-110
0020	2F	12	36596	12138	3659600	3138360	-521240	0.33	0.86	6477	5554	-923
0020	2F	13	13142	4250	1314200	1056290	-257910	0.32	0.80	2326	1869	-457
0020	2F	14	7573	2169	757300	590250	-167050	0.29	0.78	1340	1044	-296
0020	2F	15	2425	556	242500	203010	-39490	0.23	0.84	429	359	-70
0020	2F	16	1497	322	149700	138430	-11270	0.22	0.92	264	245	-19
0020	2F	23	529	129	52900	45510	-7390	0.24	0.86	93	80	-13
0020	2F	24	247	50	24700	19330	-5370	0.20	0.78	43	34	-9
0020	2F	25	275	49	27500	20170	-7330	0.18	0.73	48	35	-13
0020	2F	26	273	44	27300	22240	-5060	0.16	0.81	48	39	-9
0020	2T	12	36521	9127	3652100	3005930	-646170	0.25	0.82	6463	5320	-1143
0020	2T	13	13142	3047	1314200	1022920	-291280	0.23	0.78	2326	1810	-516
0020	2T	14	7573	1583	757300	592880	-164420	0.21	0.78	1340	1049	-291
0020	2T	15	2425	382	242500	196580	-45920	0.16	0.81	429	347	-82
0020	2T	16	1497	227	149700	144620	-5080	0.15	0.97	264	255	-9
0020	2T	21	75	10	7500	9800	2300	0.13	1.31	13	17	4
0020	2T	23	529	70	52900	43530	-9370	0.13	0.82	93	77	-16
0020	2T	24	247	32	24700	24010	-690	0.13	0.97	43	42	-1
0020	2T	25	275	30	27500	24510	-2990	0.11	0.89	48	43	-5
0020	2T	26	273	25	27300	17740	-9560	0.09	0.65	48	31	-17
0020	3F	123	6011	1761	601100	503610	-97490	0.29	0.84	1063	891	-172
0020	3F	124	17596	3463	1759600	1309060	-450540	0.20	0.74	3114	2316	-798
0020	3F	125	5553	977	555300	446670	-108630	0.18	0.80	982	790	-192
0020	3F	126	6230	875	623000	546090	-76910	0.14	0.88	1102	966	-136
0020	3F	134	4708	1040	470800	354660	-116140	0.22	0.75	833	627	-206
0020	3F	135	2901	568	290100	216100	-74000	0.20	0.74	513	382	-131
0020	3F	136	2803	425	280300	211420	-68880	0.15	0.75	496	374	-122
0020	3F	145	1391	245	139100	106340	-32760	0.18	0.76	246	188	-58
0020	3F	146	1137	157	113700	92260	-21440	0.14	0.81	201	163	-38
0020	3F	156	512	90	51200	50840	-360	0.18	0.99	90	89	-1
0020	3F	234	166	32	16600	12370	-4230	0.19	0.75	29	21	-8
0020	3F	235	103	19	10300	6700	-3600	0.18	0.65	18	11	-7
0020	3F	236	158	21	15800	14600	-1200	0.13	0.92	27	25	-2
0020	3F	245	43	6	4300	2530	-1770	0.14	0.59	7	4	-3
0020	3F	246	53	6	5300	4230	-1070	0.11	0.80	9	7	-2
0020	3F	256	56	6	5600	1790	-3810	0.11	0.32	9	3	-6
0020	3T	123	5846	766	584600	499120	-85480	0.13	0.85	1034	883	-151
0020	3T	124	17431	1490	1743100	1293260	-449840	0.09	0.74	3085	2288	-797
0020	3T	125	5515	386	551500	440470	-111030	0.07	0.80	976	779	-197
0020	3T	126	6203	363	620300	565600	-54700	0.06	0.91	1097	1001	-96
0020	3T	132	154	8	15400	5570	-9830	0.05	0.36	27	9	-18
0020	3T	134	4623	447	462300	368020	-94280	0.10	0.80	818	651	-167
0020	3T	135	2839	237	283900	218360	-65540	0.08	0.77	502	386	-116
0020	3T	136	2792	186	279200	222290	-56910	0.07	0.80	494	393	-101
0020	3T	142	153	9	15300	4900	-10400	0.06	0.32	27	8	-19
0020	3T	143	85	7	8500	6830	-1670	0.08	0.80	15	12	-3
0020	3T	145	1320	87	132000	110090	-21910	0.07	0.83	233	194	-39
0020	3T	146	1102	53	110200	71470	-38730	0.05	0.65	195	126	-69
0020	3T	152	29	1	2900	1780	-1120	0.03	0.61	5	3	-2
0020	3T	153	62	2	6200	3740	-2460	0.03	0.60	10	6	-4
0020	3T	154	71	2	7100	4100	-3000	0.03	0.58	12	7	-5
0020	3T	156	499	28	49900	40930	-8970	0.06	0.82	88	72	-16
0020	3T	162	1	0	100	0	-100	0.00	0.00	0	0	0
0020	3T	163	11	0	1100	0	-1100	0.00	0.00	1	0	-1
0020	3T	164	35	2	3500	15280	11780	0.06	4.37	6	27	21
0020	3T	165	13	1	1300	1080	-220	0.08	0.83	2	1	-1
0020	3T	213	11	1	1100	1630	530	0.09	1.48	1	2	1
0020	3T	214	12	1	1200	1250	50	0.08	1.04	2	2	0
0020	3T	215	9	0	900	0	-900	0.00	0.00	1	0	-1
0020	3T	216	26	1	2600	2440	-160	0.04	0.94	4	4	0
0020	3T	234	160	7	16000	8930	-7070	0.04	0.56	28	15	-13
0020	3T	235	97	5	9700	6320	-3380	0.05	0.65	17	11	-6
0020	3T	236	156	7	15600	9350	-6250	0.04	0.60	27	16	-11
0020	3T	243	6	0	600	0	-600	0.00	0.00	1	0	-1
0020	3T	245	36	2	3600	2250	-1350	0.06	0.63	6	3	-3
0020	3T	246	50	2	5000	7700	2700	0.04	1.54	8	13	5
0020	3T	253	6	0	600	0	-600	0.00	0.00	1	0	-1
0020	3T	254	7	0	700	0	-700	0.00	0.00	1	0	-1
0020	3T	256	55	2	5500	1800	-3700	0.04	0.33	9	3	-6
0020	3T	263	2	0	200	0	-200	0.00	0.00	0	0	0
0020	3T	264	3	0	300	0	-300	0.00	0.00	0	0	0
0020	3T	265	1	0	100	0	-100	0.00	0.00	0	0	0
0017	1T	1	61760	36847	6176000	5698670	-477330	0.60	0.92	10930	10086	-844
0017	1T	2	8132	3050	813200	736260	-76940	0.38	0.91	1439	1303	-136
0017	2F	12	34186	11410	3418600	2907460	-511140	0.33	0.85	6050	5145	-905
0017	2F	13	14321	4578	1432100	1157820	-274280	0.32	0.81	2534	2049	-485
0017	2F	14	7909	2296	790900	607730	-183170	0.29	0.77	1399	1075	-324
0017	2F	15	2280	537	228000	192120	-35880	0.24	0.84	403	340	-63
0017	2F	16	1839	352	183900	160250	-23650	0.19	0.87	325	283	-42
0017	2F	23	612	134	61200	45740	-15460	0.22	0.75	108	80	-28
0017	2F	24	514	104	51400	44210	-7190	0.20	0.86	90	78	-12
0017	2F	25	269	37	26900	15390	-11510	0.14	0.57	47	27	-20
0017	2F	26	533	73	53300	38720	-14580	0.14	0.73	94	68	-26
0017	2T	12	33235	8507	3323500	2710550	-612950	0.26	0.82	5882	4797	-1085
0017	2T	13	14321	3302	1432100	1111590	-320510	0.23	0.78	2534	1967	-567
0017	2T	14	7909	1684	790900	609540	-181360	0.21	0.77	1399	1078	-321
0017	2T	15	2280	384	228000	198170	-29830	0.17	0.87	403	350	-53
0017	2T	16	1839	249	183900	168580	-15320	0.14	0.92	325	298	-27
0017	2T	21	951	136	95100	106440	11340	0.14	1.12	168	188	20
0017	2T	23	612	72	61200	38480	-22720	0.12	0.63	108	68	-40
0017	2T	24	514	56	51400	33710	-17690	0.11	0.66	90	59	-31
0017	2T	25	269	17	26900	12370	-14530	0.06	0.46	47	21	-26
0017	2T	26	533	44	53300	38380	-14920	0.08	0.72	94	67	-27
0017	3F	123	5424	1580	542400	451180	-91220	0.29	0.83	960	798	-162
0017	3F	124	12595	2667	1259500	942300	-317200	0.21	0.75	2229	1667	-562
0017	3F	125	7045	1229	704500	551860	-152640	0.17	0.78	1246	976	-270
0006	1T	1	60953	35738	6095300	5665920	-429380	0.59	0.93	10788	10028	-760
0006	1T	2	7397	2357	739700	687240	-52460	0.32	0.93	1309	1216	-93
0006	2F	12	24220	7452	2422000	2090070	-331930	0.31	0.86	4286	3699	-587
0006	2F	13	14864	3822	1486400	1267550	-218850	0.26	0.85	2630	2243	-387
0006	2F	14	9426	1963	942600	774830	-167770	0.21	0.82	1668	1371	-297
0006	2F	15	3738	525	373800	295980	-77820	0.14	0.79	661	523	-138
0006	2F	16	2120	263	212000	164810	-47190	0.12	0.78	375	291	-84
0006	2F	23	1461	209	146100	136260	-9840	0.14	0.93	258	241	-17
0006	2F	24	823	113	82300	64950	-17350	0.14	0.79	145	114	-31
0006	2F	25	602	55	60200	37850	-22350	0.09	0.63	106	66	-40
0006	2F	26	442	38	44200	27520	-16680	0.09	0.62	78	48	-30
0006	2T	12	21887	5182	2188700	1831090	-357610	0.24	0.84	3873	3240	-633
0006	2T	13	14864	2943	1486400	1239330	-247070	0.20	0.83	2630	2193	-437
0006	2T	14	9426	1508	942600	781070	-161530	0.16	0.83	1668	1382	-286
0006	2T	15	3738	391	373800	306900	-66900	0.10	0.82	661	543	-118
0006	2T	16	2120	191	212000	168020	-43980	0.09	0.79	375	297	-78
0006	2T	21	2333	315	233300	225800	-7500	0.14	0.97	412	399	-13
0006	2T	23	1461	125	146100	143720	-2380	0.09	0.98	258	254	-4
0006	2T	24	823	66	82300	67110	-15190	0.08	0.82	145	118	-27
0006	2T	25	602	38	60200	40310	-19890	0.06	0.67	106	71	-35
0006	2T	26	442	22	44200	17650	-26550	0.05	0.40	78	31	-47
0006	3F	123	10319	2224	1031900	878980	-152920	0.22	0.85	1826	1555	-271
0006	3F	124	8298	1503	829800	660730	-169070	0.18	0.80	1468	1169	-299
0006	3F	125	5050	646	505000	380000	-125000	0.13	0.75	893	672	-221
0006	3F	126	4064	460	406400	379250	-27150	0.11	0.93	719	671	-48
0006	3F	134	5841	929	584100	493310	-90790	0.16	0.84	1033	873	-160
0006	3F	135	3407	401	340700	256740	-83960	0.12	0.75	603	454	-149
0006	3F	136	2638	277	263800	253270	-10530	0.11	0.96	466	448	-18
0006	3F	145	2255	217	225500	163230	-62270	0.10	0.72	399	288	-111
0006	3F	146	1615	134	161500	117970	-43530	0.08	0.73	285	208	-77
0006	3F	156	801	67	80100	71710	-8390	0.08	0.90	141	126	-15
0006	3F	234	488	46	48800	34060	-14740	0.09	0.70	86	60	-26
0006	3F	235	352	37	35200	28490	-6710	0.11	0.81	62	50	-12
0017	3F	126	7982	1018	798200	700740	-97460	0.13	0.88	1412	1240	-172
0017	3F	134	4360	1001	436000	336530	-99470	0.23	0.77	771	595	-176
0017	3F	135	3640	670	364000	267940	-96060	0.18	0.74	644	474	-170
0017	3F	136	3735	513	373500	289450	-84050	0.14	0.77	661	512	-149
0017	3F	145	1647	290	164700	126150	-38550	0.18	0.77	291	223	-68
0017	3F	146	1414	189	141400	110030	-31370	0.13	0.78	250	194	-56
0017	3F	156	541	87	54100	51280	-2820	0.16	0.95	95	90	-5
0017	3F	234	137	28	13700	12410	-1290	0.20	0.91	24	21	-3
0017	3F	235	185	31	18500	11870	-6630	0.17	0.64	32	21	-11
0017	3F	236	180	26	18000	16760	-1240	0.14	0.93	31	29	-2
0017	3F	245	159	27	15900	13340	-2560	0.17	0.84	28	23	-5
0017	3F	246	127	15	12700	10530	-2170	0.12	0.83	22	18	-4
0017	3F	256	63	7	6300	2670	-3630	0.11	0.42	11	4	-7
0017	3T	123	5199	683	519900	434520	-85380	0.13	0.84	920	769	-151
0017	3T	124	12223	1134	1222300	911200	-311100	0.09	0.75	2163	1612	-551
0017	3T	125	6771	493	677100	517620	-159480	0.07	0.76	1198	916	-282
0017	3T	126	7439	430	743900	688460	-55440	0.06	0.93	1316	1218	-98
0017	3T	132	211	24	21100	21410	310	0.11	1.01	37	37	0
0017	3T	134	4326	428	432600	341170	-91430	0.10	0.79	765	603	-162
0017	3T	135	3609	274	360900	270410	-90490	0.08	0.75	638	478	-160
0017	3T	136	3731	226	373100	294530	-78570	0.06	0.79	660	521	-139
0017	3T	142	225	21	22500	20010	-2490	0.09	0.89	39	35	-4
0017	3T	143	34	1	3400	1060	-2340	0.03	0.31	6	1	-5
0017	3T	145	1586	106	158600	121560	-37040	0.07	0.77	280	215	-65
0017	3T	146	1388	71	138800	92780	-46020	0.05	0.67	245	164	-81
0017	3T	152	24	1	2400	1780	-620	0.04	0.74	4	3	-1
0017	3T	153	31	2	3100	2860	-240	0.06	0.92	5	5	0
0017	3T	154	61	2	6100	3430	-2670	0.03	0.56	10	6	-4
0017	3T	156	526	34	52600	52650	50	0.06	1.00	93	93	0
0017	3T	162	4	1	400	740	340	0.25	1.85	0	1	1
0017	3T	163	4	0	400	0	-400	0.00	0.00	0	0	0
0017	3T	164	26	2	2600	2530	-70	0.08	0.97	4	4	0
0017	3T	165	15	1	1500	1080	-420	0.07	0.72	2	1	-1
0017	3T	213	14	1	1400	1150	-250	0.07	0.82	2	2	0
0017	3T	214	144	2	14400	4640	-9760	0.01	0.32	25	8	-17
0017	3T	215	250	6	25000	10460	-14540	0.02	0.42	44	18	-26
0017	3T	216	539	22	53900	56480	2580	0.04	1.05	95	99	4
0017	3T	234	135	10	13500	21960	8460	0.07	1.63	23	38	15
0017	3T	235	184	10	18400	13150	-5250	0.05	0.71	32	23	-9
0017	3T	236	180	10	18000	16350	-1650	0.06	0.91	31	28	-3
0017	3T	241	3	0	300	0	-300	0.00	0.00	0	0	0
0017	3T	243	2	0	200	0	-200	0.00	0.00	0	0	0
0017	3T	245	158	6	15800	13010	-2790	0.04	0.82	27	23	-4
0017	3T	246	126	3	12600	4120	-8480	0.02	0.33	22	7	-15
0017	3T	253	1	0	100	0	-100	0.00	0.00	0	0	0
0017	3T	254	1	0	100	0	-100	0.00	0.00	0	0	0
0017	3T	256	61	1	6100	1030	-5070	0.02	0.17	10	1	-9
0017	3T	264	1	0	100	0	-100	0.00	0.00	0	0	0
0017	3T	265	2	0	200	0	-200	0.00	0.00	0	0	0
0052	2F	26	741	72	74100	58440	-15660	0.10	0.79	131	103	-28
0052	2T	12	15685	3893	1568500	1300190	-268310	0.25	0.83	2776	2301	-475
0052	2T	13	10794	2157	1079400	857960	-221440	0.20	0.79	1910	1518	-392
0052	2T	14	8312	1312	831200	641620	-189580	0.16	0.77	1471	1135	-336
0052	2T	15	4836	542	483600	398630	-84970	0.11	0.82	855	705	-150
0052	2T	16	2970	251	297000	230790	-66210	0.08	0.78	525	408	-117
0052	2T	21	2176	263	217600	204780	-12820	0.12	0.94	385	362	-23
0052	2T	23	1836	144	183600	148260	-35340	0.08	0.81	324	262	-62
0052	2T	24	1332	80	133200	80510	-52690	0.06	0.60	235	142	-93
0052	2T	25	985	62	98500	58700	-39800	0.06	0.60	174	103	-71
0052	2T	26	741	56	74100	69300	-4800	0.08	0.94	131	122	-9
0052	3F	123	6148	1389	614800	522310	-92490	0.23	0.85	1088	924	-164
0052	3F	124	5611	1021	561100	429170	-131930	0.18	0.76	993	759	-234
0052	3F	125	3866	454	386600	293230	-93370	0.12	0.76	684	518	-166
0052	3F	126	3410	388	341000	301760	-39240	0.11	0.88	603	534	-69
0052	3F	134	3889	601	388900	317260	-71640	0.15	0.82	688	561	-127
0052	3F	135	2845	338	284500	208970	-75530	0.12	0.73	503	369	-134
0052	3F	136	2054	190	205400	145860	-59540	0.09	0.71	363	258	-105
0052	3F	145	2300	237	230000	187740	-42260	0.10	0.82	407	332	-75
0052	3F	146	1687	109	168700	96300	-72400	0.06	0.57	298	170	-128
0052	3F	156	1136	72	113600	74310	-39290	0.06	0.65	201	131	-70
0052	3F	234	655	61	65500	50140	-15360	0.09	0.77	115	88	-27
0052	3F	235	518	44	51800	31640	-20160	0.08	0.61	91	56	-35
0052	3F	236	410	30	41000	32890	-8110	0.07	0.80	72	58	-14
0052	3F	245	406	30	40600	23780	-16820	0.07	0.59	71	42	-29
0052	3F	246	346	29	34600	41570	6970	0.08	1.20	61	73	12
0052	3F	256	254	14	25400	20280	-5120	0.06	0.80	44	35	-9
0052	3T	123	3509	401	350900	311000	-39900	0.11	0.89	621	550	-71
0052	3T	124	3450	286	345000	263420	-81580	0.08	0.76	610	466	-144
0052	3T	125	2525	135	252500	203280	-49220	0.05	0.81	446	359	-87
0052	3T	126	2370	118	237000	236910	-90	0.05	1.00	419	419	0
0052	3T	132	2021	149	202100	173260	-28840	0.07	0.86	357	306	-51
0052	3T	134	2327	150	232700	187100	-45600	0.06	0.80	411	331	-80
0052	3T	135	1938	104	193800	126650	-67150	0.05	0.65	343	224	-119
0052	3T	136	1537	62	153700	98860	-54840	0.04	0.64	272	174	-98
0052	3T	142	1575	92	157500	123080	-34420	0.06	0.78	278	217	-61
0052	3T	143	1562	67	156200	118530	-37670	0.04	0.76	276	209	-67
0052	3T	145	1431	67	143100	102690	-40410	0.05	0.72	253	181	-72
0052	3T	146	1184	35	118400	74920	-43480	0.03	0.63	209	132	-77
0052	3T	152	854	27	85400	49990	-35410	0.03	0.59	151	88	-63
0052	3T	153	907	24	90700	68130	-22570	0.03	0.75	160	120	-40
0052	3T	154	869	24	86900	80610	-6290	0.03	0.93	153	142	-11
0052	3T	156	722	24	72200	61080	-11120	0.03	0.85	127	108	-19
0052	3T	162	573	20	57300	60160	2860	0.03	1.05	101	106	5
0052	3T	163	517	13	51700	52790	1090	0.03	1.02	91	93	2
0052	3T	164	503	4	50300	16350	-33950	0.01	0.33	89	28	-61
0052	3T	165	414	10	41400	37380	-4020	0.02	0.90	73	66	-7
0052	3T	213	447	22	44700	48040	3340	0.05	1.07	79	85	6
0052	3T	214	457	27	45700	53830	8130	0.06	1.18	80	95	15
0052	3T	215	389	10	38900	27690	-11210	0.03	0.71	68	49	-19
0052	3T	216	397	14	39700	28940	-10760	0.04	0.73	70	51	-19
0052	3T	231	171	1	17100	9350	-7750	0.01	0.55	30	16	-14
0052	3T	234	406	10	40600	33670	-6930	0.02	0.83	71	59	-12
0052	3T	235	351	7	35100	7520	-27580	0.02	0.21	62	13	-49
0052	3T	236	304	6	30400	18680	-11720	0.02	0.61	53	33	-20
0052	3T	241	129	1	12900	2970	-9930	0.01	0.23	22	5	-17
0052	3T	243	249	4	24900	10180	-14720	0.02	0.41	44	18	-26
0052	3T	245	238	5	23800	24130	330	0.02	1.01	42	42	0
0052	3T	246	214	4	21400	24410	3010	0.02	1.14	37	43	6
0052	3T	251	98	1	9800	9570	-230	0.01	0.98	17	16	-1
0052	3T	253	167	3	16700	4830	-11870	0.02	0.29	29	8	-21
0052	3T	254	168	3	16800	7580	-9220	0.02	0.45	29	13	-16
0052	3T	256	151	4	15100	17830	2730	0.03	1.18	26	31	5
0052	3T	261	70	4	7000	10190	3190	0.06	1.46	12	18	6
0052	3T	263	106	1	10600	3480	-7120	0.01	0.33	18	6	-12
0052	3T	264	132	4	13200	10620	-2580	0.03	0.80	23	18	-5
0052	3T	265	103	1	10300	3060	-7240	0.01	0.30	18	5	-13
0006	3F	236	347	21	34700	12020	-22680	0.06	0.35	61	21	-40
0006	3F	245	221	19	22100	28890	6790	0.09	1.31	39	51	12
0006	3F	246	201	14	20100	17930	-2170	0.07	0.89	35	31	-4
0006	3F	256	180	12	18000	13390	-4610	0.07	0.74	31	23	-8
0006	3T	123	6059	602	605900	544760	-61140	0.10	0.90	1072	964	-108
0006	3T	124	5428	444	542800	436600	-106200	0.08	0.80	960	772	-188
0006	3T	125	3656	221	365600	296080	-69520	0.06	0.81	647	524	-123
0006	3T	126	3093	155	309300	274030	-35270	0.05	0.89	547	485	-62
0006	3T	132	3498	276	349800	336160	-13640	0.08	0.96	619	594	-25
0006	3T	134	3658	246	365800	294490	-71310	0.07	0.81	647	521	-126
0006	3T	135	2599	147	259900	220950	-38950	0.06	0.85	460	391	-69
0006	3T	136	2146	95	214600	203190	-11410	0.04	0.95	379	359	-20
0006	3T	142	2253	141	225300	206370	-18930	0.06	0.92	398	365	-33
0006	3T	143	2183	113	218300	207470	-10830	0.05	0.95	386	367	-19
0006	3T	145	1561	60	156100	110400	-45700	0.04	0.71	276	195	-81
0006	3T	146	1253	41	125300	83340	-41960	0.03	0.67	221	147	-74
0006	3T	152	877	33	87700	56770	-30930	0.04	0.65	155	100	-55
